Word,Answer
writs,False
wroke,False
wrong,True
wroot,False
wrote,True
wroth,False
wrung,True
wryer,False
wryly,True
wuddy,False
wudus,False
wulls,False
wurst,False
wuses,False
wushu,False
wussy,False
wuxia,False
wyled,False
wyles,False
wynds,False
wynns,False
wyted,False
wytes,False
xebec,False
xenia,False
xenic,False
xenon,False
xeric,False
xerox,False
xerus,False
xoana,False
xrays,False
xylan,False
xylem,False
xylic,False
xylol,False
xylyl,False
xysti,False
xysts,False
yaars,False
yabas,False
yabba,False
yabby,False
yacca,False
yacht,True
yacka,False
yacks,False
yaffs,False
yager,False
yages,False
yagis,False
yahoo,False
yaird,False
yakka,False
yakow,False
yales,False
yamen,False
yampy,False
yamun,False
yangs,False
yanks,False
yapok,False
yapon,False
yapps,False
yappy,False
yarak,False
yarco,False
yards,False
yarer,False
yarfa,False
yarks,False
yarns,False
yarrs,False
yarta,False
yarto,False
yates,False
yauds,False
yauld,False
yaups,False
yawed,False
yawey,False
yawls,False
yawns,False
yawny,False
yawps,False
ybore,False
yclad,False
ycled,False
ycond,False
ydrad,False
ydred,False
yeads,False
yeahs,False
yealm,False
yeans,False
yeard,False
yearn,True
years,False
yeast,True
yecch,False
yechs,False
yechy,False
yedes,False
yeeds,False
yeesh,False
yeggs,False
yelks,False
yells,False
yelms,False
yelps,False
yelts,False
yenta,False
yente,False
yerba,False
yerds,False
yerks,False
yeses,False
yesks,False
yests,False
yesty,False
yetis,False
yetts,False
yeuks,False
yeuky,False
yeven,False
yeves,False
yewen,False
yexed,False
yexes,False
yfere,False
yield,True
yiked,False
yikes,False
yills,False
yince,False
yipes,False
yippy,False
yirds,False
yirks,False
yirrs,False
yirth,False
yites,False
yitie,False
ylems,False
ylike,False
ylkes,False
ymolt,False
ympes,False
yobbo,False
yobby,False
yocks,False
yodel,False
yodhs,False
yodle,False
yogas,False
yogee,False
yoghs,False
yogic,False
yogin,False
yogis,False
yoick,False
yojan,False
yoked,False
yokel,False
yoker,False
yokes,False
yokul,False
yolks,False
yolky,False
yomim,False
yomps,False
yonic,False
yonis,False
yonks,False
yoofs,False
yoops,False
yores,False
yorks,False
yorps,False
youks,False
young,True
yourn,False
yours,False
yourt,False
youse,False
youth,True
yowed,False
yowes,False
yowie,False
yowls,False
yowza,False
yrapt,False
yrent,False
yrivd,False
yrneh,False
ysame,False
ytost,False
yuans,False
yucas,False
yucca,False
yucch,False
yucko,False
yucks,False
yucky,False
yufts,False
yugas,False
yuked,False
yukes,False
yukky,False
yukos,False
yulan,False
yules,False
yummo,False
yummy,False
yumps,False
yupon,False
yuppy,False
yurta,False
yurts,False
yuzus,False
zabra,False
zacks,False
zaida,False
zaidy,False
zaire,False
zakat,False
zaman,False
zambo,False
zamia,False
zanja,False
zante,False
zanza,False
zanze,False
zappy,False
zarfs,False
zaris,False
zatis,False
zaxes,False
zayin,False
zazen,False
zeals,False
zebec,False
zebra,True
zebub,False
zebus,False
zedas,False
zeins,False
zendo,False
zerda,False
zerks,False
zeros,False
zests,False
zesty,True
zetas,False
zexes,False
zezes,False
zhomo,False
zibet,False
ziffs,False
zigan,False
zilas,False
zilch,False
zilla,False
zills,False
zimbi,False
zimbs,False
zinco,False
zincs,False
zincy,False
zineb,False
zines,False
zings,False
zingy,False
zinke,False
zinky,False
zippo,False
zippy,False
ziram,False
zitis,False
zizel,False
zizit,False
zlote,False
zloty,False
zoaea,False
zobos,False
zobus,False
zocco,False
zoeae,False
zoeal,False
zoeas,False
zoism,False
zoist,False
zombi,False
zonae,False
zonal,True
zonda,False
zoned,False
zoner,False
zones,False
zonks,False
zooea,False
zooey,False
zooid,False
zooks,False
zooms,False
zoons,False
zooty,False
zoppa,False
zoppo,False
zoril,False
zoris,False
zorro,False
zouks,False
zowee,False
zowie,False
zulus,False
zupan,False
zupas,False
zuppa,False
zurfs,False
zuzim,False
zygal,False
zygon,False
zymes,False
zymic,False
